 107  15   4  37.39  83.36 12809.25    38  0.453
 108  16   1  32.45  93.56  3935.22    59  0.109
 109  16   2  32.42  92.59  6113.90    59  0.169
 110  16   3  32.42  91.50  4401.04    59  0.122
 111  16   4  31.45  93.22  3954.62    71  0.166
 112  16   5  31.22  92.11  7802.50    70  0.298
 113  16   6  30.54  90.56  5148.29    70  0.197
 114  16   7  30.27  92.87  7584.15    71  0.319
 115  16   8  29.98  91.54  3420.87    70  0.131
 116  16   9  29.73  90.31  6162.42    70  0.236
 117  17   1  46.00  69.23 17916.17     1  0.699
 118  17   2  44.63  69.23 10306.61     2  0.474
 119  17   3  44.18  69.23  4992.21     2  0.230
 120  18   1  38.19  75.40  1279.82     7  0.042
 121  18   2  38.63  75.93  1262.89     7  0.042
 122  18   3  38.43  76.69  1117.99     7  0.037
 123  18   4  38.93  76.68   966.74     7  0.032
 124  18   5  39.14  76.03   703.37     7  0.023
 125  18   6  39.41  76.81  3585.60     7  0.119
 126  18   7  39.70  78.18   950.87     9  0.031
 127  18   8  39.53  79.23   709.72     9  0.023
 128  19   1  42.37  73.09  1577.91     4  0.058
 129  19   2  42.35  71.92  4216.85     4  0.155
 130  19   3  41.86  70.81  2462.24     4  0.091
 131  20   1  46.35  88.25  9943.29    14  0.358
 132  20   2  46.15  85.78  6945.17    14  0.250
 133  20   3  44.66  85.39  4831.93    22  0.172
 134  20   4  44.81  84.07  6613.34    22  0.236
 135  20   5  43.66  85.95  3021.41    22  0.108
 136  20   6  43.66  84.85  4686.39    22  0.167
 137  20   7  43.47  83.36  4313.81    22  0.154
 138  20   8  42.42  85.84  4593.24    22  0.164
 139  20   9  42.42  84.72  6526.01    23  0.255
 140  20  10  42.42  83.39  6741.41    23  0.263
 141  21   1  47.76  96.03 13131.42    15  0.358
 142  21   2  47.59  94.15 13240.71    15  0.361
 143  21   3  47.63  92.00 10315.14    15  0.281
 144  21   4  45.70  95.86  9600.57    28  0.299
 145  21   5  45.35  94.43 10189.04    27  0.322
 146  21   6  46.06  93.25  9028.90    27  0.285
 147  21   7  44.05  95.61  6128.56    28  0.191
 148  21   8  43.96  93.95  6456.42    27  0.204
 149  21   9  43.97  92.32  5977.23    27  0.189
 150  22   1  34.04  90.48  3029.97    51  0.086
 151  22   2  34.31  89.63  4790.69    51  0.135
 152  22   3  34.50  88.60  3693.22    51  0.104
 153  22   4  33.11  90.66  4251.50    58  0.130
 154  22   5  32.91  89.69  6179.22    58  0.190
 155  22   6  33.33  88.71  5329.88    58  0.164
 156  22   7  31.72  90.76  6308.06    58  0.194
 157  22   8  31.54  89.81  4399.42    58  0.135
 158  22   9  31.74  88.84  6126.73    58  0.188
 159  22  10  30.65  89.01  3607.33    70  0.138
 160  23   1  39.74  93.87 14703.75    42  0.589
 161  23   2  39.26  91.69 13992.95    41  0.517
 162  23   3  38.34  93.44 10264.75    42  0.411
 163  23   4  37.12  93.45 11512.13    52  0.273
 164  23   5  37.34  91.00 15087.02    40  0.613
 165  23   6  36.63  89.87  4125.41    40  0.168
 166  24   1  47.26 114.27 24410.19    21  0.634
 167  24   2  45.39 112.18 14110.53    21  0.366
 168  24   3  48.23 110.29 26896.83    19  1.000
 169  24   4  46.92 110.42 22144.27    20  0.560
 170  24   5  45.55 108.63 17421.14    20  0.440
 171  24   6  47.90 105.75 22320.83    18  0.529
 172  24   7  46.00 105.49 19834.20    18  0.471
 173  25   1  42.00 103.00 14225.21    37  0.543
 174  25   2  42.26 100.35 18827.94    35  0.665
 175  25   3  42.24  97.39  7645.47    34  0.238
 176  25   5  41.17  99.23  7367.46    36  0.230
 177  25   6  41.16  97.13  8394.58    36  0.262
 178  25   7  40.70 101.13  9475.75    35  0.335
 179  25   8  40.34  99.14  4548.67    36  0.142
 180  25   9  40.33  97.04  6741.92    36  0.210
 181  26   1  40.60 118.55 30564.31    87  0.820
 182  26   2  40.50 115.48 36279.23    86  1.000
 183  26   3  38.06 116.23 33902.62    90  1.000
 184  26   4  36.48 114.95  9793.84    95  1.000  0.424
 185  27   1  44.35  71.66  2863.77     1  0.112
 186  27   2  43.20  71.74  6440.23     2  0.296
 187  28   1  40.83  74.58  2877.38     4  0.106
 188  28   2  39.84  74.66  4381.11     7  0.145
 189  28   3  39.67  74.23   577.51     7  0.019
 190  29   1  36.11 108.19 13614.43    99  0.342
 191  29   2  36.17 105.65 18517.56    99  0.465
 192  29   3  35.40 103.52 15050.08   100  0.407
 193  29   4  34.14 106.77 14380.92   101  0.427
 194  29   5  33.71 107.97  9660.28   101  0.287
 195  29   6  34.15 105.75  9623.78   101  0.286
 196  29   7  33.24 104.11 21899.88   100  0.593
 197  29   8  32.30 107.19 18919.06   102  1.000
 198  30   1  42.23  77.84  4298.24     5  0.151
 199  30   2  42.32  75.07  9062.49     3  0.323
 200  30   3  43.84  74.66  7049.71     3  0.251
 201  30   4  40.93  73.04  1814.48     4  0.067
 202  30   5  42.52  73.71  6375.47     4  0.235
 203  30   6  43.12  75.00  2731.64     3  0.097
 204  30   7  44.21  73.65  3073.71     3  0.110
 205  30   8  44.63  74.87  2949.77     3  0.105
 206  30   9  43.13  77.37  7302.54     5  0.256
 207  30  10  42.78  77.03  4917.94     5  0.173
 208  31   1  35.49  82.84  7698.59    11  0.292  0.252
 209  31   2  36.25  81.15  3575.85    11  0.000  0.117
 210  31   3  36.20  79.08  6215.67    13  0.182
 211  31   4  35.72  80.14  5579.37    13  0.163
 212  31   5  35.20  80.37  5716.10    13  0.167
 213  31   6  34.67  78.43  9791.51    12  0.320
 214  31   7  35.29  77.12  7041.27    12  0.230
 215  31   8  36.07  76.92  6967.65    10  0.235
 216  32   1  48.46 102.54  9377.25    17  0.273
 217  32   2  48.39 100.24  7087.70    16  0.195
 218  32   3  48.31  98.16  8762.46    16  0.241
 219  32   4  47.48 102.35  8720.06    17  0.254
 220  32   5  47.27  99.44  7342.09    16  0.202
 221  32   6  47.13  97.61  5610.80    16  0.154
 222  32   7  46.54 103.07  8133.54    17  0.237
 223  32   8  46.49 100.93  8055.81    17  0.235
 224  32   9  46.28  98.30  7575.29    16  0.208
 225  33   1  41.17  84.10  4897.17    23  0.191
 226  33   2  41.12  82.83  3310.13     6  0.108
 227  33   3  41.36  81.22  3784.18     6  0.123
 228  33   4  40.31  84.11  4064.49     5  0.143
 229  33   5  40.02  83.00  4818.85     6  0.157
 230  33   6  40.61  82.13  2972.11     6  0.097
 231  33   7  40.62  81.06  3301.88     6  0.107
 232  33   8  39.38  84.11  4538.54     6  0.148
 233  33   9  38.89  82.81  4134.57    38  0.146
 234  33  10  39.64  81.72  5400.08     6  0.176
 235  34   1  36.74 100.85  8054.67    45  0.225
 236  34   2  36.59  98.09  8173.53    53  0.249
 237  34   3  36.55  95.69  8467.19    43  0.250
 238  34   4  35.62  99.12  5999.05    53  0.182
 239  34   5  35.49  97.20 10278.09    53  0.313
 240  34   6  35.45  95.37  7145.72    52  0.169
 241  34   7  34.80  98.93  6921.98    54  0.213
 242  34   8  34.38  96.91  8425.24    53  0.256
 243  34   9  34.47  95.06  6453.52    52  0.153
 244  35   1  44.50 123.74  8369.46    82  1.000
 245  35   2  44.79 122.86  9465.35    81  0.515  0.444
 246  35   3  42.82 122.90  8902.86    81  0.485  0.418
 247  35   4  44.66 122.05  2928.83    81  0.000  0.138
 248  35   5  43.00 121.27  6012.82    80  0.000  0.169
 249  35   6  45.49 120.20  8902.86    74  0.295
 250  35   7  43.46 120.00 29656.79    80  1.000  0.831
 251  35   8  45.00 118.00 12733.61    73  0.572
 252  35   9  43.15 117.57 10008.44    79  0.610  0.403
 253  36   1  41.32  75.48  3268.51     8  0.000  0.115
 254  36   2  40.79  75.80  1922.12     7  0.064
 255  36   3  40.20  75.89  4383.70     7  0.145
 256  36   4  39.94  77.17  2769.85     7  0.092
 257  36   5  40.91  77.00  4850.63     8  0.193  0.171
 258  36   6  41.71  76.46  4034.64     8  0.160  0.142
 259  36   7  41.12  78.13  4397.30     8  0.175  0.155
 260  36   8  40.25  78.28  3594.91     8  0.144  0.127
 261  36   9  40.37  79.71  8205.27     8  0.328  0.289
 262  36  10  41.58  79.28  7906.08     5  0.278
 263  37   1  41.70  71.48  1214.00     4  0.045
 264  38   1  35.05  82.69   617.99    11  0.000  0.020
 265  38   2  34.80  82.13  4571.30    13  0.134
 266  38   3  34.66  80.86  3357.05    13  0.098
 267  38   4  34.00  79.50  6561.92    12  0.215
 268  38   5  33.93  81.87  4111.68    13  0.120
 269  38   6  33.74  80.71  4673.78    13  0.137
 270  38   7  32.92  80.62  7161.28    12  0.234
 271  39   1  45.18 102.62 12628.00    30  0.552  0.491
 272  39   2  45.45 100.13  7858.79    29  0.317
 273  39   3  45.45  97.72  7635.36    28  0.238
 274  39   4  43.87 103.60  2827.63    30  0.000  0.110
 275  39   5  43.66 102.43 10270.37    30  0.448  0.399
 276  39   6  44.48 100.13 11048.54    29  0.446
 277  39   7  44.48  97.61  8706.31    28  0.271
 278  39   8  43.48 100.13  5863.28    29  0.237
 279  39   9  43.39  97.50 10208.73    34  0.318
